source_file,part_id,dimension_id,nominal_value,unit,measured_feature,tolerance_type,plus,minus,lower_limit,upper_limit,confidence_score,source_page,requires_human_review
Data\AS3580-Bolt.pdf,AS3580-8-32,AS3580-8-32_M,0.75,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-32,AS3580-8-32_N,0.59,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-34,AS3580-8-34_L,2.125,in,Dimension L,bilateral,0.01,0.01,,,0.986,8,False
Data\AS3580-Bolt.pdf,AS3580-8-34,AS3580-8-34_M,0.875,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-34,AS3580-8-34_N,0.715,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-36,AS3580-8-36_L,2.25,in,Dimension L,bilateral,0.01,0.01,,,0.986,8,False
Data\AS3580-Bolt.pdf,AS3580-8-36,AS3580-8-36_M,1.0,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-36,AS3580-8-36_N,0.84,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-38,AS3580-8-38_L,2.375,in,Dimension L,bilateral,0.01,0.01,,,0.986,8,False
Data\AS3580-Bolt.pdf,AS3580-8-38,AS3580-8-38_M,1.125,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-38,AS3580-8-38_N,0.965,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-40,AS3580-8-40_L,2.5,in,Dimension L,bilateral,0.01,0.01,,,0.986,8,False
Data\AS3580-Bolt.pdf,AS3580-8-40,AS3580-8-40_M,1.25,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-40,AS3580-8-40_N,1.09,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-42,AS3580-8-42_L,2.625,in,Dimension L,bilateral,0.01,0.01,,,0.986,8,False
Data\AS3580-Bolt.pdf,AS3580-8-42,AS3580-8-42_M,1.375,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-42,AS3580-8-42_N,1.215,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-44,AS3580-8-44_L,2.75,in,Dimension L,bilateral,0.01,0.01,,,0.986,8,False
Data\AS3580-Bolt.pdf,AS3580-8-44,AS3580-8-44_M,1.5,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-44,AS3580-8-44_N,1.34,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-46,AS3580-8-46_L,2.875,in,Dimension L,bilateral,0.01,0.01,,,0.986,8,False
Data\AS3580-Bolt.pdf,AS3580-8-46,AS3580-8-46_M,1.625,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-46,AS3580-8-46_N,1.465,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-48,AS3580-8-48_L,3.0,in,Dimension L,bilateral,0.01,0.01,,,0.986,8,False
Data\AS3580-Bolt.pdf,AS3580-8-48,AS3580-8-48_M,1.75,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-48,AS3580-8-48_N,1.59,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-50,AS3580-8-50_L,3.125,in,Dimension L,bilateral,0.01,0.01,,,0.986,8,False
Data\AS3580-Bolt.pdf,AS3580-8-50,AS3580-8-50_M,1.875,in,Dimension M (Max),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-8-50,AS3580-8-50_N,1.715,in,Dimension N (Min),limit,,,,,0.4105,8,True
Data\AS3580-Bolt.pdf,AS3580-5-18,L-AS3580-5-18,1.125,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-18,M-AS3580-5-18,0.25,in,Dimension M,limit,,,,0.25,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-18,N-AS3580-5-18,0.107,in,Dimension N,limit,,,0.107,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-19,L-AS3580-5-19,1.188,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-19,M-AS3580-5-19,0.312,in,Dimension M,limit,,,,0.312,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-19,N-AS3580-5-19,0.17,in,Dimension N,limit,,,0.17,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-20,L-AS3580-5-20,1.25,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-20,M-AS3580-5-20,0.375,in,Dimension M,limit,,,,0.375,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-20,N-AS3580-5-20,0.232,in,Dimension N,limit,,,0.232,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-21,L-AS3580-5-21,1.312,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-21,M-AS3580-5-21,0.438,in,Dimension M,limit,,,,0.438,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-21,N-AS3580-5-21,0.294,in,Dimension N,limit,,,0.294,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-22,L-AS3580-5-22,1.375,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-22,M-AS3580-5-22,0.5,in,Dimension M,limit,,,,0.5,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-22,N-AS3580-5-22,0.357,in,Dimension N,limit,,,0.357,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-23,L-AS3580-5-23,1.438,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-23,M-AS3580-5-23,0.562,in,Dimension M,limit,,,,0.562,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-23,N-AS3580-5-23,0.426,in,Dimension N,limit,,,0.426,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-24,L-AS3580-5-24,1.5,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-24,M-AS3580-5-24,0.625,in,Dimension M,limit,,,,0.625,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-24,N-AS3580-5-24,0.482,in,Dimension N,limit,,,0.482,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-25,L-AS3580-5-25,1.562,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-25,M-AS3580-5-25,0.688,in,Dimension M,limit,,,,0.688,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-25,N-AS3580-5-25,0.544,in,Dimension N,limit,,,0.544,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-26,L-AS3580-5-26,1.625,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-26,M-AS3580-5-26,0.75,in,Dimension M,limit,,,,0.75,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-26,N-AS3580-5-26,0.607,in,Dimension N,limit,,,0.607,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-27,L-AS3580-5-27,1.688,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-27,M-AS3580-5-27,0.812,in,Dimension M,limit,,,,0.812,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-27,N-AS3580-5-27,0.67,in,Dimension N,limit,,,0.67,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-28,L-AS3580-5-28,1.75,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-28,M-AS3580-5-28,0.875,in,Dimension M,limit,,,,0.875,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-28,N-AS3580-5-28,0.732,in,Dimension N,limit,,,0.732,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-29,L-AS3580-5-29,1.812,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-29,M-AS3580-5-29,0.938,in,Dimension M,limit,,,,0.938,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-29,N-AS3580-5-29,0.794,in,Dimension N,limit,,,0.794,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-30,L-AS3580-5-30,1.875,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-30,M-AS3580-5-30,1.0,in,Dimension M,limit,,,,1.0,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-30,N-AS3580-5-30,0.857,in,Dimension N,limit,,,0.857,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-31,L-AS3580-5-31,1.938,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-31,M-AS3580-5-31,1.062,in,Dimension M,limit,,,,1.062,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-31,N-AS3580-5-31,0.92,in,Dimension N,limit,,,0.92,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-32,L-AS3580-5-32,2.0,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-32,M-AS3580-5-32,1.125,in,Dimension M,limit,,,,1.125,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-32,N-AS3580-5-32,0.982,in,Dimension N,limit,,,0.982,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-34,L-AS3580-5-34,2.125,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-34,M-AS3580-5-34,1.25,in,Dimension M,limit,,,,1.25,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-34,N-AS3580-5-34,1.107,in,Dimension N,limit,,,1.107,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-36,L-AS3580-5-36,2.25,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-36,M-AS3580-5-36,1.375,in,Dimension M,limit,,,,1.375,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-36,N-AS3580-5-36,1.232,in,Dimension N,limit,,,1.232,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-38,L-AS3580-5-38,2.375,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-38,M-AS3580-5-38,1.5,in,Dimension M,limit,,,,1.5,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-38,N-AS3580-5-38,1.357,in,Dimension N,limit,,,1.357,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-40,L-AS3580-5-40,2.5,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-40,M-AS3580-5-40,1.625,in,Dimension M,limit,,,,1.625,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-40,N-AS3580-5-40,1.482,in,Dimension N,limit,,,1.482,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-42,L-AS3580-5-42,2.625,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-42,M-AS3580-5-42,1.75,in,Dimension M,limit,,,,1.75,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-42,N-AS3580-5-42,1.607,in,Dimension N,limit,,,1.607,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-44,L-AS3580-5-44,2.75,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-44,M-AS3580-5-44,1.875,in,Dimension M,limit,,,,1.875,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-44,N-AS3580-5-44,1.732,in,Dimension N,limit,,,1.732,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-46,L-AS3580-5-46,2.875,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-46,M-AS3580-5-46,2.0,in,Dimension M,limit,,,,2.0,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-46,N-AS3580-5-46,1.857,in,Dimension N,limit,,,1.857,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-48,L-AS3580-5-48,3.0,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-48,M-AS3580-5-48,2.125,in,Dimension M,limit,,,,2.125,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-48,N-AS3580-5-48,1.982,in,Dimension N,limit,,,1.982,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-50,L-AS3580-5-50,3.125,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-50,M-AS3580-5-50,2.25,in,Dimension M,limit,,,,2.25,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-50,N-AS3580-5-50,2.107,in,Dimension N,limit,,,2.107,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-52,L-AS3580-5-52,3.25,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-52,M-AS3580-5-52,2.375,in,Dimension M,limit,,,,2.375,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-52,N-AS3580-5-52,2.232,in,Dimension N,limit,,,2.232,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-54,L-AS3580-5-54,3.375,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-54,M-AS3580-5-54,2.5,in,Dimension M,limit,,,,2.5,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-54,N-AS3580-5-54,2.357,in,Dimension N,limit,,,2.357,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-56,L-AS3580-5-56,3.5,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-56,M-AS3580-5-56,2.625,in,Dimension M,limit,,,,2.625,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-56,N-AS3580-5-56,2.482,in,Dimension N,limit,,,2.482,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-58,L-AS3580-5-58,3.625,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-58,M-AS3580-5-58,2.75,in,Dimension M,limit,,,,2.75,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-58,N-AS3580-5-58,2.607,in,Dimension N,limit,,,2.607,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-60,L-AS3580-5-60,3.75,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-60,M-AS3580-5-60,2.875,in,Dimension M,limit,,,,2.875,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-60,N-AS3580-5-60,2.732,in,Dimension N,limit,,,2.732,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-62,L-AS3580-5-62,3.875,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-62,M-AS3580-5-62,3.0,in,Dimension M,limit,,,,3.0,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-62,N-AS3580-5-62,2.857,in,Dimension N,limit,,,2.857,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-64,L-AS3580-5-64,4.0,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-64,M-AS3580-5-64,3.125,in,Dimension M,limit,,,,3.125,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-64,N-AS3580-5-64,2.982,in,Dimension N,limit,,,2.982,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-66,L-AS3580-5-66,4.125,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-66,M-AS3580-5-66,3.25,in,Dimension M,limit,,,,3.25,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-66,N-AS3580-5-66,3.107,in,Dimension N,limit,,,3.107,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-68,L-AS3580-5-68,4.25,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-68,M-AS3580-5-68,3.375,in,Dimension M,limit,,,,3.375,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-68,N-AS3580-5-68,3.232,in,Dimension N,limit,,,3.232,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-70,L-AS3580-5-70,4.375,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-70,M-AS3580-5-70,3.5,in,Dimension M,limit,,,,3.5,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-70,N-AS3580-5-70,3.357,in,Dimension N,limit,,,3.357,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-72,L-AS3580-5-72,4.5,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-72,M-AS3580-5-72,3.625,in,Dimension M,limit,,,,3.625,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-72,N-AS3580-5-72,3.482,in,Dimension N,limit,,,3.482,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-74,L-AS3580-5-74,4.625,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-74,M-AS3580-5-74,3.75,in,Dimension M,limit,,,,3.75,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-74,N-AS3580-5-74,3.607,in,Dimension N,limit,,,3.607,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-76,L-AS3580-5-76,4.75,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-76,M-AS3580-5-76,3.875,in,Dimension M,limit,,,,3.875,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-76,N-AS3580-5-76,3.732,in,Dimension N,limit,,,3.732,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-78,L-AS3580-5-78,4.875,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-78,M-AS3580-5-78,4.0,in,Dimension M,limit,,,,4.0,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-78,N-AS3580-5-78,3.857,in,Dimension N,limit,,,3.857,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-80,L-AS3580-5-80,5.0,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-80,M-AS3580-5-80,4.125,in,Dimension M,limit,,,,4.125,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-80,N-AS3580-5-80,3.982,in,Dimension N,limit,,,3.982,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-82,L-AS3580-5-82,5.125,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-82,M-AS3580-5-82,4.25,in,Dimension M,limit,,,,4.25,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-82,N-AS3580-5-82,4.107,in,Dimension N,limit,,,4.107,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-84,L-AS3580-5-84,5.25,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-84,M-AS3580-5-84,4.375,in,Dimension M,limit,,,,4.375,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-84,N-AS3580-5-84,4.232,in,Dimension N,limit,,,4.232,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-86,L-AS3580-5-86,5.375,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-86,M-AS3580-5-86,4.5,in,Dimension M,limit,,,,4.5,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-86,N-AS3580-5-86,4.357,in,Dimension N,limit,,,4.357,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-88,L-AS3580-5-88,5.5,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-88,M-AS3580-5-88,4.625,in,Dimension M,limit,,,,4.625,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-88,N-AS3580-5-88,4.482,in,Dimension N,limit,,,4.482,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-90,L-AS3580-5-90,5.625,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-90,M-AS3580-5-90,4.75,in,Dimension M,limit,,,,4.75,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-90,N-AS3580-5-90,4.607,in,Dimension N,limit,,,4.607,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-92,L-AS3580-5-92,5.75,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-92,M-AS3580-5-92,4.875,in,Dimension M,limit,,,,4.875,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-92,N-AS3580-5-92,4.732,in,Dimension N,limit,,,4.732,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-94,L-AS3580-5-94,5.875,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-94,M-AS3580-5-94,5.0,in,Dimension M,limit,,,,5.0,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-94,N-AS3580-5-94,4.857,in,Dimension N,limit,,,4.857,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-96,L-AS3580-5-96,6.0,in,Length L,bilateral,0.01,0.01,,,0.9299999999999999,5,False
Data\AS3580-Bolt.pdf,AS3580-5-96,M-AS3580-5-96,5.125,in,Dimension M,limit,,,,5.125,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-5-96,N-AS3580-5-96,4.982,in,Dimension N,limit,,,4.982,,0.3825,5,True
Data\AS3580-Bolt.pdf,AS3580-6-86,AS3580-6-86_L,5.375,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-6-86,AS3580-6-86_MN,4.3035,inch,feature M/N range,bilateral,0.0715,-0.0715,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-6-88,AS3580-6-88_L,5.5,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-6-88,AS3580-6-88_MN,4.4285,inch,feature M/N range,bilateral,0.0715,-0.0715,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-6-90,AS3580-6-90_L,5.625,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-6-90,AS3580-6-90_MN,4.5535,inch,feature M/N range,bilateral,0.0715,-0.0715,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-6-92,AS3580-6-92_L,5.75,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-6-92,AS3580-6-92_MN,4.6835,inch,feature M/N range,bilateral,0.0665,-0.0665,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-6-94,AS3580-6-94_L,5.875,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-6-94,AS3580-6-94_MN,4.8035,inch,feature M/N range,bilateral,0.0715,-0.0715,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-6-96,AS3580-6-96_L,6.0,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-6-96,AS3580-6-96_MN,4.9285,inch,feature M/N range,bilateral,0.0715,-0.0715,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-7-11,AS3580-7-11_L,0.688,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-7-11,AS3580-7-11_MN,0.0775,inch,feature M/N range,bilateral,0.0475,-0.0475,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-7-12,AS3580-7-12_L,0.75,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-7-12,AS3580-7-12_MN,0.0775,inch,feature M/N range,bilateral,0.0475,-0.0475,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-7-13,AS3580-7-13_L,0.812,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-7-13,AS3580-7-13_MN,0.0775,inch,feature M/N range,bilateral,0.0475,-0.0475,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-7-14,AS3580-7-14_L,0.875,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-7-14,AS3580-7-14_MN,0.0775,inch,feature M/N range,bilateral,0.0475,-0.0475,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-7-15,AS3580-7-15_L,0.938,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-7-15,AS3580-7-15_MN,0.0775,inch,feature M/N range,bilateral,0.0475,-0.0475,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-7-16,AS3580-7-16_L,1.0,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-7-16,AS3580-7-16_MN,0.0775,inch,feature M/N range,bilateral,0.0475,-0.0475,,,0.895,7,False
Data\AS3580-Bolt.pdf,AS3580-7-17,AS3580-7-17_L,1.062,inch,length,bilateral,0.01,0.01,,,0.9649999999999999,7,False
Data\AS3580-Bolt.pdf,AS3580-7-17,AS3580-7-17_MN,0.0775,inch,feature M/N range,bilateral,0.0475,-0.0475,,,0.895,7,False
